File Name	Input	Output	Count
Actinomyces_faecalis_ZJ34	None	PadR	1
Actinomyces_faecalis_ZJ34	None	HxlR	2
Actinomyces_faecalis_ZJ34	FCD	GntR	5
Actinomyces_faecalis_ZJ34	None	HTH_31	2
Actinomyces_faecalis_ZJ34	Peptidase_S24	LexA_DNA_bind	1
Actinomyces_faecalis_ZJ34	IclR	HTH_IclR	1
Actinomyces_faecalis_ZJ34	HrcA	HTH_DeoR	1
Actinomyces_faecalis_ZJ34	None	Arc	1
Actinomyces_faecalis_ZJ34	None	FUR	1
Actinomyces_faecalis_ZJ34	None	Sigma70_r2	1
Actinomyces_faecalis_ZJ34	None	Sigma70_r3	1
Actinomyces_faecalis_ZJ34	None	Sigma70_r4	1
Actinomyces_faecalis_ZJ34	LAGLIDADG_WhiA	HTH_WhiA	1
Actinomyces_faecalis_ZJ34	WhiA_N	HTH_WhiA	1
Actinomyces_faecalis_ZJ34	None	HTH_30	1
Actinomyces_faecalis_ZJ34	ParBc	Rrf2	1
Actinomyces_faecalis_ZJ34	Peripla_BP_1	LacI	2
Actinomyces_faecalis_ZJ34	Arg_repressor_C	Arg_repressor	1
Actinomyces_faecalis_ZJ34	UTRA	GntR	2
Actinomyces_faecalis_ZJ34	ROK	HTH_IclR	1
Actinomyces_faecalis_ZJ34	None	HTH_3	1
Actinomyces_faecalis_ZJ34	Sugar-bind	HTH_28	1
Actinomyces_faecalis_ZJ34	None	Trans_reg_C	1
Actinomyces_faecalis_ZJ34	cNMP_binding	HTH_Crp_2	1
Actinomyces_faecalis_ZJ34	3H	HTH_11	1
Arthrobacter_gengyunqii_zg_Y809	None	Pkinase	7
Arthrobacter_gengyunqii_zg_Y809	None	SpoIIE	2
Arthrobacter_gengyunqii_zg_Y809	FCD	GntR	13
Arthrobacter_gengyunqii_zg_Y809	None	MerR	3
Arthrobacter_gengyunqii_zg_Y809	None	MerR-DNA-bind	1
Arthrobacter_gengyunqii_zg_Y809	Peripla_BP_3	LacI	8
Arthrobacter_gengyunqii_zg_Y809	None	MarR	12
Arthrobacter_gengyunqii_zg_Y809	DeoRC	HTH_DeoR	1
Arthrobacter_gengyunqii_zg_Y809	None	MerR_1	4
Arthrobacter_gengyunqii_zg_Y809	None	HTH_20	2
Arthrobacter_gengyunqii_zg_Y809	None	PadR	4
Arthrobacter_gengyunqii_zg_Y809	BTAD	Trans_reg_C	1
Arthrobacter_gengyunqii_zg_Y809	LysR_substrate	HTH_1	7
Arthrobacter_gengyunqii_zg_Y809	None	HTH_31	2
Arthrobacter_gengyunqii_zg_Y809	IclR	HTH_IclR	10
Arthrobacter_gengyunqii_zg_Y809	None	TetR_N	25
Arthrobacter_gengyunqii_zg_Y809	GAF	ANTAR	3
Arthrobacter_gengyunqii_zg_Y809	None	Trans_reg_C	2
Arthrobacter_gengyunqii_zg_Y809	None	CsrA	1
Arthrobacter_gengyunqii_zg_Y809	Fe_dep_repr_C	Fe_dep_repress	2
Arthrobacter_gengyunqii_zg_Y809	FeoA	Fe_dep_repress	2
Arthrobacter_gengyunqii_zg_Y809	Cupin_2	HTH_31	1
Arthrobacter_gengyunqii_zg_Y809	TetR_C	TetR_N	4
Arthrobacter_gengyunqii_zg_Y809	None	HTH_18	1
Arthrobacter_gengyunqii_zg_Y809	None	GntR	3
Arthrobacter_gengyunqii_zg_Y809	None	HTH_5	3
Arthrobacter_gengyunqii_zg_Y809	PucR	HTH_30	2
Arthrobacter_gengyunqii_zg_Y809	None	HTH_26	1
Arthrobacter_gengyunqii_zg_Y809	AsnC_trans_reg	HTH_AsnC-type	4
Arthrobacter_gengyunqii_zg_Y809	None	ANTAR	1
Arthrobacter_gengyunqii_zg_Y809	None	GerE	6
Arthrobacter_gengyunqii_zg_Y809	None	EAL	1
Arthrobacter_gengyunqii_zg_Y809	None	GGDEF	1
Arthrobacter_gengyunqii_zg_Y809	None	Guanylate_cyc	1
Arthrobacter_gengyunqii_zg_Y809	Peptidase_S24	LexA_DNA_bind	1
Arthrobacter_gengyunqii_zg_Y809	None	HTH_34	2
Arthrobacter_gengyunqii_zg_Y809	Arg_repressor_C	Arg_repressor	1
Arthrobacter_gengyunqii_zg_Y809	None	HTH_30	2
Arthrobacter_gengyunqii_zg_Y809	None	Sigma70_r2	1
Arthrobacter_gengyunqii_zg_Y809	None	Sigma70_r3	1
Arthrobacter_gengyunqii_zg_Y809	None	Sigma70_r4	1
Arthrobacter_gengyunqii_zg_Y809	AraC_binding_2	HTH_18	1
Arthrobacter_gengyunqii_zg_Y809	UTRA	GntR	2
Arthrobacter_gengyunqii_zg_Y809	Sugar-bind	MarR_2	1
Arthrobacter_gengyunqii_zg_Y809	None	MarR_2	6
Arthrobacter_gengyunqii_zg_Y809	LAGLIDADG_WhiA	HTH_WhiA	1
Arthrobacter_gengyunqii_zg_Y809	WhiA_N	HTH_WhiA	1
Arthrobacter_gengyunqii_zg_Y809	HrcA	HTH_DeoR	1
Arthrobacter_gengyunqii_zg_Y809	WYL	HTH_11	1
Arthrobacter_gengyunqii_zg_Y809	None	FUR	2
Arthrobacter_gengyunqii_zg_Y809	None	HTH_17	3
Arthrobacter_gengyunqii_zg_Y809	GAF	Pkinase	1
Arthrobacter_gengyunqii_zg_Y809	None	HTH_3	3
Arthrobacter_gengyunqii_zg_Y809	CoA_binding	Put_DNA-bind_N	1
Arthrobacter_gengyunqii_zg_Y809	cNMP_binding	HTH_Crp_2	1
Arthrobacter_gengyunqii_zg_Y809	None	HTH_27	1
Arthrobacter_gengyunqii_zg_Y809	TetR_C_11	TetR_N	1
Arthrobacter_gengyunqii_zg_Y809	AsnC_trans_reg	HTH_24	1
Acidipropionibacterium_virtanenii_JS278	UTRA	GntR	3
Acidipropionibacterium_virtanenii_JS278	Peripla_BP_3	LacI	27
Acidipropionibacterium_virtanenii_JS278	LysR_substrate	HTH_1	5
Acidipropionibacterium_virtanenii_JS278	cNMP_binding	HTH_Crp_2	2
Acidipropionibacterium_virtanenii_JS278	None	TetR_N	18
Acidipropionibacterium_virtanenii_JS278	FCD	GntR	3
Acidipropionibacterium_virtanenii_JS278	None	HTH_6	1
Acidipropionibacterium_virtanenii_JS278	None	HTH_17	3
Acidipropionibacterium_virtanenii_JS278	None	PadR	4
Acidipropionibacterium_virtanenii_JS278	None	HTH_34	1
Acidipropionibacterium_virtanenii_JS278	None	GntR	4
Acidipropionibacterium_virtanenii_JS278	None	HxlR	3
Acidipropionibacterium_virtanenii_JS278	None	HTH_31	8
Acidipropionibacterium_virtanenii_JS278	None	MerR_1	2
Acidipropionibacterium_virtanenii_JS278	DeoRC	HTH_DeoR	5
Acidipropionibacterium_virtanenii_JS278	None	RHH_1	7
Acidipropionibacterium_virtanenii_JS278	None	HTH_3	7
Acidipropionibacterium_virtanenii_JS278	None	HTH_20	2
Acidipropionibacterium_virtanenii_JS278	None	MarR_2	6
Acidipropionibacterium_virtanenii_JS278	Aminotran_1_2	GntR	1
Acidipropionibacterium_virtanenii_JS278	AraC_binding	HTH_18	2
Acidipropionibacterium_virtanenii_JS278	SIS	HTH_6	1
Acidipropionibacterium_virtanenii_JS278	None	None	1
Acidipropionibacterium_virtanenii_JS278	None	MarR	7
Acidipropionibacterium_virtanenii_JS278	None	GerE	3
Acidipropionibacterium_virtanenii_JS278	None	Pkinase	5
Acidipropionibacterium_virtanenii_JS278	None	FUR	2
Acidipropionibacterium_virtanenii_JS278	None	HTH_30	1
Acidipropionibacterium_virtanenii_JS278	None	Sigma70_r2	3
Acidipropionibacterium_virtanenii_JS278	None	Sigma70_r3	2
Acidipropionibacterium_virtanenii_JS278	None	Sigma70_r4	3
Acidipropionibacterium_virtanenii_JS278	TOBE	HTH_17	1
Acidipropionibacterium_virtanenii_JS278	None	HTH_IclR	1
Acidipropionibacterium_virtanenii_JS278	Fe_dep_repr_C	Fe_dep_repress	1
Acidipropionibacterium_virtanenii_JS278	None	HTH_18	3
Acidipropionibacterium_virtanenii_JS278	None	MerR	2
Acidipropionibacterium_virtanenii_JS278	TetR_C	TetR_N	4
Acidipropionibacterium_virtanenii_JS278	Arg_repressor_C	Arg_repressor	1
Acidipropionibacterium_virtanenii_JS278	EPSP_synthase	HTH_3	1
Acidipropionibacterium_virtanenii_JS278	AsnC_trans_reg	HTH_AsnC-type	2
Acidipropionibacterium_virtanenii_JS278	TetR_C_6	TetR_N	1
Acidipropionibacterium_virtanenii_JS278	LAGLIDADG_WhiA	HTH_WhiA	1
Acidipropionibacterium_virtanenii_JS278	WhiA_N	HTH_WhiA	1
Acidipropionibacterium_virtanenii_JS278	TetR_C_11	TetR_N	1
Acidipropionibacterium_virtanenii_JS278	HrcA	HTH_DeoR	1
Acidipropionibacterium_virtanenii_JS278	IclR	HTH_IclR	3
Acidipropionibacterium_virtanenii_JS278	CoA_binding	Put_DNA-bind_N	1
Acidipropionibacterium_virtanenii_JS278	AsnC_trans_reg	HTH_24	1
Acidipropionibacterium_virtanenii_JS278	None	HTH_5	3
Acidipropionibacterium_virtanenii_JS278	None	FeoC	1
Acidipropionibacterium_virtanenii_JS278	None	Sigma70_r4_2	1
Acidipropionibacterium_virtanenii_JS278	None	HTH_19	1
Acidipropionibacterium_virtanenii_JS278	WYL	HTH_11	1
Acidipropionibacterium_virtanenii_JS278	None	PSK_trans_fac	1
Acidipropionibacterium_virtanenii_JS278	None	Trans_reg_C	1
Acidipropionibacterium_virtanenii_JS278	None	Arc	1
Acidipropionibacterium_virtanenii_JS278	None	ArsD	1
Acidipropionibacterium_virtanenii_JS278	PRD	HTH_11	2
Acidipropionibacterium_virtanenii_JS278	PTS_EIIA_2	HTH_11	2
Actinomyces_capricornis_MAS_1	None	MerR_1	4
Actinomyces_capricornis_MAS_1	None	HTH_20	6
Actinomyces_capricornis_MAS_1	Peripla_BP_3	LacI	10
Actinomyces_capricornis_MAS_1	None	MarR	3
Actinomyces_capricornis_MAS_1	Arg_repressor_C	Arg_repressor	1
Actinomyces_capricornis_MAS_1	None	Pkinase	9
Actinomyces_capricornis_MAS_1	None	TetR_N	12
Actinomyces_capricornis_MAS_1	LysR_substrate	HTH_1	7
Actinomyces_capricornis_MAS_1	None	PadR	4
Actinomyces_capricornis_MAS_1	None	Vir_act_alpha_C	2
Actinomyces_capricornis_MAS_1	UTRA	GntR	2
Actinomyces_capricornis_MAS_1	AsnC_trans_reg	HTH_AsnC-type	1
Actinomyces_capricornis_MAS_1	None	HTH_IclR	1
Actinomyces_capricornis_MAS_1	Sugar-bind	Sigma70_r4	1
Actinomyces_capricornis_MAS_1	None	GntR	2
Actinomyces_capricornis_MAS_1	None	HxlR	4
Actinomyces_capricornis_MAS_1	None	HTH_34	1
Actinomyces_capricornis_MAS_1	None	HTH_3	3
Actinomyces_capricornis_MAS_1	TetR_C_11	TetR_N	2
Actinomyces_capricornis_MAS_1	None	HTH_17	4
Actinomyces_capricornis_MAS_1	Choline_kinase	MarR_2	1
Actinomyces_capricornis_MAS_1	NTP_transf_3	MarR_2	1
Actinomyces_capricornis_MAS_1	None	Guanylate_cyc	1
Actinomyces_capricornis_MAS_1	None	RHH_1	2
Actinomyces_capricornis_MAS_1	None	HTH_31	3
Actinomyces_capricornis_MAS_1	Fe_dep_repr_C	Fe_dep_repress	2
Actinomyces_capricornis_MAS_1	Peripla_BP_1	LacI	1
Actinomyces_capricornis_MAS_1	TetR_C_6	TetR_N	2
Actinomyces_capricornis_MAS_1	DeoRC	HTH_DeoR	5
Actinomyces_capricornis_MAS_1	WYL	HTH_11	1
Actinomyces_capricornis_MAS_1	FCD	GntR	2
Actinomyces_capricornis_MAS_1	None	HTH_18	2
Actinomyces_capricornis_MAS_1	cNMP_binding	HTH_Crp_2	1
Actinomyces_capricornis_MAS_1	None	Trans_reg_C	1
Actinomyces_capricornis_MAS_1	Sugar-bind	HTH_Crp_2	1
Actinomyces_capricornis_MAS_1	None	HTH_5	2
Actinomyces_capricornis_MAS_1	None	HTH_26	1
Actinomyces_capricornis_MAS_1	ROK	MarR_2	1
Actinomyces_capricornis_MAS_1	Peptidase_S24	LexA_DNA_bind	1
Actinomyces_capricornis_MAS_1	IclR	HTH_IclR	1
Actinomyces_capricornis_MAS_1	GyrI-like	MerR_1	1
Actinomyces_capricornis_MAS_1	FeoA	Fe_dep_repress	1
Actinomyces_capricornis_MAS_1	HrcA	HTH_11	1
Actinomyces_capricornis_MAS_1	None	FUR	1
Actinomyces_capricornis_MAS_1	NTP_transf_2	HTH_31	1
Actinomyces_capricornis_MAS_1	None	Sigma70_r2	1
Actinomyces_capricornis_MAS_1	None	Sigma70_r3	1
Actinomyces_capricornis_MAS_1	None	Sigma70_r4	1
Actinomyces_capricornis_MAS_1	None	BetR	1
Actinomyces_capricornis_MAS_1	WHG	TetR_N	1
Actinomyces_capricornis_MAS_1	TipAS	MerR_1	1
Actinomyces_capricornis_MAS_1	LAGLIDADG_WhiA	HTH_WhiA	1
Actinomyces_capricornis_MAS_1	WhiA_N	HTH_WhiA	1
Actinomyces_capricornis_MAS_1	None	MerR	1
Actinomyces_capricornis_MAS_1	None	HTH_30	1
Arcanobacterium_wilhelmae_DSM_102162	None	LytTR	1
Arcanobacterium_wilhelmae_DSM_102162	None	HTH_31	6
Arcanobacterium_wilhelmae_DSM_102162	None	Pkinase	4
Arcanobacterium_wilhelmae_DSM_102162	None	GntR	2
Arcanobacterium_wilhelmae_DSM_102162	None	None	1
Arcanobacterium_wilhelmae_DSM_102162	None	FUR	2
Arcanobacterium_wilhelmae_DSM_102162	Peripla_BP_3	LacI	3
Arcanobacterium_wilhelmae_DSM_102162	None	MarR_2	3
Arcanobacterium_wilhelmae_DSM_102162	None	HTH_IclR	1
Arcanobacterium_wilhelmae_DSM_102162	UTRA	GntR	1
Arcanobacterium_wilhelmae_DSM_102162	None	TetR_N	7
Arcanobacterium_wilhelmae_DSM_102162	cNMP_binding	HTH_Crp_2	1
Arcanobacterium_wilhelmae_DSM_102162	None	HTH_17	4
Arcanobacterium_wilhelmae_DSM_102162	None	RHH_1	1
Arcanobacterium_wilhelmae_DSM_102162	Fe_dep_repr_C	Fe_dep_repress	1
Arcanobacterium_wilhelmae_DSM_102162	None	PadR	1
Arcanobacterium_wilhelmae_DSM_102162	None	HTH_3	2
Arcanobacterium_wilhelmae_DSM_102162	None	Arc	1
Arcanobacterium_wilhelmae_DSM_102162	None	Guanylate_cyc	1
Arcanobacterium_wilhelmae_DSM_102162	None	Sigma70_r4	2
Arcanobacterium_wilhelmae_DSM_102162	None	HTH_20	3
Arcanobacterium_wilhelmae_DSM_102162	IclR	HTH_IclR	1
Arcanobacterium_wilhelmae_DSM_102162	HrcA	HTH_DeoR	1
Arcanobacterium_wilhelmae_DSM_102162	Arg_repressor_C	Arg_repressor	1
Arcanobacterium_wilhelmae_DSM_102162	None	HTH_24	2
Arcanobacterium_wilhelmae_DSM_102162	None	MerR_1	3
Arcanobacterium_wilhelmae_DSM_102162	LAGLIDADG_WhiA	HTH_WhiA	1
Arcanobacterium_wilhelmae_DSM_102162	WhiA_N	HTH_WhiA	1
Arcanobacterium_wilhelmae_DSM_102162	None	Trp_repressor	1
Arcanobacterium_wilhelmae_DSM_102162	None	Sigma70_r2	1
Arcanobacterium_wilhelmae_DSM_102162	None	Sigma70_r3	1
Arcanobacterium_wilhelmae_DSM_102162	Peptidase_S24	LexA_DNA_bind	1
Arcanobacterium_wilhelmae_DSM_102162	None	HTH_5	1
Arcanobacterium_wilhelmae_DSM_102162	FCD	GntR	1
Arcanobacterium_wilhelmae_DSM_102162	None	SpoIIE	1
Aeromicrobium_erythreum_AR18	Aminotran_1_2	GntR	2
Aeromicrobium_erythreum_AR18	None	HTH_1	3
Aeromicrobium_erythreum_AR18	None	TetR_N	41
Aeromicrobium_erythreum_AR18	None	PadR	4
Aeromicrobium_erythreum_AR18	None	Vir_act_alpha_C	1
Aeromicrobium_erythreum_AR18	None	Guanylate_cyc	3
Aeromicrobium_erythreum_AR18	AraC_binding	HTH_18	1
Aeromicrobium_erythreum_AR18	None	MerR_1	9
Aeromicrobium_erythreum_AR18	None	Pkinase	7
Aeromicrobium_erythreum_AR18	None	EAL	2
Aeromicrobium_erythreum_AR18	None	SpoIIE	2
Aeromicrobium_erythreum_AR18	None	HTH_23	1
Aeromicrobium_erythreum_AR18	None	HTH_18	1
Aeromicrobium_erythreum_AR18	LysR_substrate	HTH_1	7
Aeromicrobium_erythreum_AR18	Cupin_2	HTH_3	1
Aeromicrobium_erythreum_AR18	None	MarR	8
Aeromicrobium_erythreum_AR18	None	HTH_20	5
Aeromicrobium_erythreum_AR18	None	HTH_24	1
Aeromicrobium_erythreum_AR18	None	GGDEF	5
Aeromicrobium_erythreum_AR18	None	HTH_5	3
Aeromicrobium_erythreum_AR18	Peripla_BP_3	LacI	2
Aeromicrobium_erythreum_AR18	None	PaaX	1
Aeromicrobium_erythreum_AR18	GAF	GGDEF	1
Aeromicrobium_erythreum_AR18	None	HTH_11	1
Aeromicrobium_erythreum_AR18	None	Rrf2	1
Aeromicrobium_erythreum_AR18	TetR_C	TetR_N	2
Aeromicrobium_erythreum_AR18	None	GerE	5
Aeromicrobium_erythreum_AR18	None	HTH_30	4
Aeromicrobium_erythreum_AR18	None	Trans_reg_C	1
Aeromicrobium_erythreum_AR18	None	HTH_3	1
Aeromicrobium_erythreum_AR18	cNMP_binding	HTH_Crp_2	1
Aeromicrobium_erythreum_AR18	AsnC_trans_reg	HTH_AsnC-type	3
Aeromicrobium_erythreum_AR18	TetR_C_11	TetR_N	1
Aeromicrobium_erythreum_AR18	AsnC_trans_reg	HTH_24	3
Aeromicrobium_erythreum_AR18	UTRA	GntR	1
Aeromicrobium_erythreum_AR18	None	MarR_2	6
Aeromicrobium_erythreum_AR18	Peripla_BP_4	LacI	1
Aeromicrobium_erythreum_AR18	None	FUR	2
Aeromicrobium_erythreum_AR18	HrcA	HTH_DeoR	1
Aeromicrobium_erythreum_AR18	IclR	HTH_IclR	3
Aeromicrobium_erythreum_AR18	Ada_Zn_binding	HTH_18	1
Aeromicrobium_erythreum_AR18	AlkA_N	HTH_18	1
Aeromicrobium_erythreum_AR18	Fe_dep_repr_C	Fe_dep_repress	2
Aeromicrobium_erythreum_AR18	DUF2083	HTH_31	1
Aeromicrobium_erythreum_AR18	DJ-1_PfpI	HTH_18	1
Aeromicrobium_erythreum_AR18	None	Sigma70_r2	2
Aeromicrobium_erythreum_AR18	None	Sigma70_r3	2
Aeromicrobium_erythreum_AR18	None	Sigma70_r4	2
Aeromicrobium_erythreum_AR18	EPSP_synthase	HTH_3	1
Aeromicrobium_erythreum_AR18	Arg_repressor_C	Arg_repressor	1
Aeromicrobium_erythreum_AR18	GAF	SpoIIE	1
Aeromicrobium_erythreum_AR18	LAGLIDADG_WhiA	HTH_WhiA	1
Aeromicrobium_erythreum_AR18	WhiA_N	HTH_WhiA	1
Aeromicrobium_erythreum_AR18	None	MerR	1
Aeromicrobium_erythreum_AR18	None	MerR-DNA-bind	1
Aeromicrobium_erythreum_AR18	GAF	EAL	1
Aeromicrobium_erythreum_AR18	FCD	GntR	5
Aeromicrobium_erythreum_AR18	Peptidase_S24	LexA_DNA_bind	1
Aeromicrobium_erythreum_AR18	None	HTH_31	3
Aeromicrobium_erythreum_AR18	None	HTH_17	2
Aeromicrobium_erythreum_AR18	None	HTH_34	2
Aeromicrobium_erythreum_AR18	Arabinose_bd	HTH_18	1
Aeromicrobium_erythreum_AR18	None	GntR	1
Aeromicrobium_erythreum_AR18	HEM4	Trans_reg_C	1
Aeromicrobium_erythreum_AR18	NTP_transf_2	HTH_23	1
Aeromicrobium_erythreum_AR18	Cupin_2	HTH_31	1
Aeromicrobium_erythreum_AR18	None	HTH_IclR	1
Aeromicrobium_erythreum_AR18	FeoA	Fe_dep_repress	1
Aeromicrobium_erythreum_AR18	CoA_binding	Put_DNA-bind_N	1
Aeromicrobium_erythreum_AR18	DeoRC	HTH_DeoR	1
Aeromicrobium_erythreum_AR18	GAF	ANTAR	3
Aeromicrobium_erythreum_AR18	SIS	HTH_6	1
Aeromicrobium_erythreum_AR18	None	RHH_1	1
Aeromicrobium_erythreum_AR18	WHG	TetR_N	1
Berryella_wangjianweii_zg_1050	None	Trans_reg_C	1
Berryella_wangjianweii_zg_1050	None	LytTR	1
Berryella_wangjianweii_zg_1050	None	TetR_N	6
Berryella_wangjianweii_zg_1050	None	GerE	20
Berryella_wangjianweii_zg_1050	LysR_substrate	HTH_1	2
Berryella_wangjianweii_zg_1050	None	Rrf2	3
Berryella_wangjianweii_zg_1050	Choline_kinase	HTH_24	1
Berryella_wangjianweii_zg_1050	NTP_transf_3	HTH_24	1
Berryella_wangjianweii_zg_1050	None	HTH_1	3
Berryella_wangjianweii_zg_1050	Peptidase_S24	LexA_DNA_bind	1
Berryella_wangjianweii_zg_1050	None	HTH_3	3
Berryella_wangjianweii_zg_1050	None	MerR_1	3
Berryella_wangjianweii_zg_1050	TipAS	MerR_1	1
Berryella_wangjianweii_zg_1050	LAGLIDADG_WhiA	HTH_WhiA	1
Berryella_wangjianweii_zg_1050	WhiA_N	HTH_WhiA	1
Berryella_wangjianweii_zg_1050	TetR_C_8	TetR_N	1
Berryella_wangjianweii_zg_1050	Fe_dep_repr_C	Fe_dep_repress	1
Berryella_wangjianweii_zg_1050	None	MarR	1
Berryella_wangjianweii_zg_1050	cNMP_binding	HTH_Crp_2	1
Berryella_wangjianweii_zg_1050	None	Pkinase	3
Berryella_wangjianweii_zg_1050	None	RHH_1	1
Berryella_wangjianweii_zg_1050	NikR_C	RHH_1	1
Berryella_wangjianweii_zg_1050	None	HTH_17	1
Berryella_wangjianweii_zg_1050	None	FUR	1
Berryella_wangjianweii_zg_1050	None	GntR	2
Berryella_wangjianweii_zg_1050	None	SpoIIE	1
Berryella_wangjianweii_zg_1050	Aminotran_1_2	GntR	1
Berryella_wangjianweii_zg_1050	None	Trp_repressor	1
Berryella_wangjianweii_zg_1050	None	HTH_5	1
Berryella_wangjianweii_zg_1050	None	HTH_18	1
Berryella_wangjianweii_zg_1050	None	MarR_2	1
Berryella_wangjianweii_zg_1050	None	Sigma70_r2	1
Berryella_wangjianweii_zg_1050	None	Sigma70_r3	1
Berryella_wangjianweii_zg_1050	None	Sigma70_r4	1
Berryella_wangjianweii_zg_1050	PucR	HTH_30	1
Amycolatopsis_aidingensis_YIM_96748	None	HTH_34	2
Amycolatopsis_aidingensis_YIM_96748	None	HTH_18	10
Amycolatopsis_aidingensis_YIM_96748	BTAD	Trans_reg_C	31
Amycolatopsis_aidingensis_YIM_96748	TetR_C_6	TetR_N	11
Amycolatopsis_aidingensis_YIM_96748	None	Pkinase	14
Amycolatopsis_aidingensis_YIM_96748	None	TetR_N	102
Amycolatopsis_aidingensis_YIM_96748	None	GerE	22
Amycolatopsis_aidingensis_YIM_96748	FCD	GntR	11
Amycolatopsis_aidingensis_YIM_96748	None	HTH_31	68
Amycolatopsis_aidingensis_YIM_96748	None	HTH_IclR	1
Amycolatopsis_aidingensis_YIM_96748	None	MerR	7
Amycolatopsis_aidingensis_YIM_96748	TPR_12	Trans_reg_C	15
Amycolatopsis_aidingensis_YIM_96748	None	MarR_2	21
Amycolatopsis_aidingensis_YIM_96748	None	HTH_30	15
Amycolatopsis_aidingensis_YIM_96748	None	Sigma70_r2	5
Amycolatopsis_aidingensis_YIM_96748	None	Sigma70_r3	5
Amycolatopsis_aidingensis_YIM_96748	None	Sigma70_r4	5
Amycolatopsis_aidingensis_YIM_96748	None	PadR	9
Amycolatopsis_aidingensis_YIM_96748	None	MarR	13
Amycolatopsis_aidingensis_YIM_96748	None	HxlR	13
Amycolatopsis_aidingensis_YIM_96748	WYL	HTH_11	9
Amycolatopsis_aidingensis_YIM_96748	LysR_substrate	HTH_1	23
Amycolatopsis_aidingensis_YIM_96748	None	FUR	3
Amycolatopsis_aidingensis_YIM_96748	cNMP_binding	HTH_Crp_2	4
Amycolatopsis_aidingensis_YIM_96748	SIS	HTH_6	2
Amycolatopsis_aidingensis_YIM_96748	TipAS	MerR_1	2
Amycolatopsis_aidingensis_YIM_96748	None	GntR	4
Amycolatopsis_aidingensis_YIM_96748	None	HTH_17	12
Amycolatopsis_aidingensis_YIM_96748	None	MerR_1	18
Amycolatopsis_aidingensis_YIM_96748	Peripla_BP_3	LacI	16
Amycolatopsis_aidingensis_YIM_96748	DeoRC	HTH_DeoR	7
Amycolatopsis_aidingensis_YIM_96748	AraC_binding_2	HTH_18	3
Amycolatopsis_aidingensis_YIM_96748	UTRA	GntR	5
Amycolatopsis_aidingensis_YIM_96748	Aminotran_1_2	GntR	10
Amycolatopsis_aidingensis_YIM_96748	None	HTH_20	19
Amycolatopsis_aidingensis_YIM_96748	WHG	TetR_N	5
Amycolatopsis_aidingensis_YIM_96748	None	HTH_3	9
Amycolatopsis_aidingensis_YIM_96748	None	Arc	1
Amycolatopsis_aidingensis_YIM_96748	HEM4	Trans_reg_C	1
Amycolatopsis_aidingensis_YIM_96748	TetR_C	TetR_N	8
Amycolatopsis_aidingensis_YIM_96748	DJ-1_PfpI	HTH_18	6
Amycolatopsis_aidingensis_YIM_96748	AsnC_trans_reg	HTH_AsnC-type	8
Amycolatopsis_aidingensis_YIM_96748	TetR_C_11	TetR_N	3
Amycolatopsis_aidingensis_YIM_96748	None	HTH_5	8
Amycolatopsis_aidingensis_YIM_96748	AHSA1	HTH_20	2
Amycolatopsis_aidingensis_YIM_96748	IclR	HTH_IclR	12
Amycolatopsis_aidingensis_YIM_96748	Cupin_2	HTH_3	3
Amycolatopsis_aidingensis_YIM_96748	None	GGDEF	10
Amycolatopsis_aidingensis_YIM_96748	GAF	HTH_30	1
Amycolatopsis_aidingensis_YIM_96748	PAS	EAL	3
Amycolatopsis_aidingensis_YIM_96748	PAS	GGDEF	3
Amycolatopsis_aidingensis_YIM_96748	Rhodanese	HTH_5	1
Amycolatopsis_aidingensis_YIM_96748	BTAD	HTH_31	1
Amycolatopsis_aidingensis_YIM_96748	TPR_12	HTH_31	3
Amycolatopsis_aidingensis_YIM_96748	TPR_8	HTH_31	1
Amycolatopsis_aidingensis_YIM_96748	TPR_8	Trans_reg_C	2
Amycolatopsis_aidingensis_YIM_96748	AsnC_trans_reg	HTH_24	2
Amycolatopsis_aidingensis_YIM_96748	TetR_C_7	TetR_N	1
Amycolatopsis_aidingensis_YIM_96748	MerB	HTH_15	2
Amycolatopsis_aidingensis_YIM_96748	None	Guanylate_cyc	2
Amycolatopsis_aidingensis_YIM_96748	Peptidase_S24	LexA_DNA_bind	2
Amycolatopsis_aidingensis_YIM_96748	None	MerR-DNA-bind	3
Amycolatopsis_aidingensis_YIM_96748	DUF2083	HTH_31	1
Amycolatopsis_aidingensis_YIM_96748	PaaX_C	PaaX	1
Amycolatopsis_aidingensis_YIM_96748	None	ANTAR	1
Amycolatopsis_aidingensis_YIM_96748	None	SpoIIE	1
Amycolatopsis_aidingensis_YIM_96748	Arabinose_bd	HTH_18	1
Amycolatopsis_aidingensis_YIM_96748	ROK	MarR_2	2
Amycolatopsis_aidingensis_YIM_96748	PucR	HTH_30	2
Amycolatopsis_aidingensis_YIM_96748	HrcA	HTH_DeoR	1
Amycolatopsis_aidingensis_YIM_96748	LAGLIDADG_WhiA	HTH_WhiA	1
Amycolatopsis_aidingensis_YIM_96748	WhiA_N	HTH_WhiA	1
Amycolatopsis_aidingensis_YIM_96748	None	HTH_24	1
Amycolatopsis_aidingensis_YIM_96748	None	EAL	1
Amycolatopsis_aidingensis_YIM_96748	GAF	GerE	1
Amycolatopsis_aidingensis_YIM_96748	IclR	MarR_2	1
Amycolatopsis_aidingensis_YIM_96748	PAS	GerE	1
Amycolatopsis_aidingensis_YIM_96748	GAF	ANTAR	4
